    97     872.8524      49.0   24_23.5_24
    98     872.8531      47.0   24_23.5_23
    99     945.4194      51.0   25_25.5_25
   100     945.4201      53.0   25_25.5_26
   101     945.4740      51.0   25_24.5_25
   102     945.4746      49.0   25_24.5_24
! NUMBER OF RADIATIVE TRANSITIONS
245
!TRANS + U + L + A(s^-1) + FREQ(GHz) + E_u/k(K)
     1       3    1   0.127E-05      87.32859     4.191
     2       3    2   0.260E-06      87.28410     4.191
     3       4    2   0.153E-05      87.31690     4.193
     4       5    1   0.261E-06      87.44647     4.197
     5       5    2   0.127E-05      87.40199     4.197
     6       6    2   0.154E-05      87.40716     4.197
     7       7    3   0.136E-04     174.66763    12.574
     8       7    4   0.101E-05     174.63486    12.574
     9       7    5   0.556E-07     174.54976    12.574
    10       8    4   0.147E-04     174.66320    12.575
    11       9    3   0.439E-06     174.83964    12.582
    12       9    4   0.268E-05     174.80684    12.582
    13       9    5   0.116E-04     174.72174    12.582
    14      10    3   0.104E-05     174.85111    12.583
    15      10    4   0.410E-06     174.81832    12.583
    16      10    5   0.509E-05     174.73321    12.583
    17      10    6   0.818E-05     174.72807    12.583
    18      11    7   0.512E-04     262.00648    25.148
    19      11    8   0.196E-05     261.97812    25.148
    20      11    9   0.631E-07     261.83447    25.148
    21      12    8   0.532E-04     262.00426    25.150
    22      13    7   0.404E-06     262.23696    25.159
    23      13    8   0.396E-05     262.20861    25.159
    24      13    9   0.489E-04     262.06499    25.159
    25      14    7   0.227E-05     262.25093    25.160
    26      14    8   0.237E-06     262.22259    25.160
    27      14    9   0.602E-05     262.07893    25.160
    28      14   10   0.447E-04     262.06747    25.160
    29      15   11   0.128E-03     349.33899    41.914
    30      15   12   0.299E-05     349.31283    41.914
    31      15   13   0.576E-07     349.10849    41.914
    32      16   12   0.131E-03     349.33771    41.915
    33      17   11   0.345E-06     349.62977    41.928
    34      17   12   0.519E-05     349.60361    41.928
    35      17   13   0.125E-03     349.39928    41.928
    36      18   11   0.349E-05     349.64514    41.929
    37      18   12   0.167E-06     349.61898    41.929
    38      18   13   0.703E-05     349.41464    41.929
    39      18   14   0.120E-03     349.40067    41.929
    40      19   15   0.257E-03     436.66182    62.871
    41      19   16   0.407E-05     436.63695    62.871
    42      19   17   0.507E-07     436.37104    62.871
    43      20   16   0.261E-03     436.66098    62.872
    44      21   15   0.295E-06     437.01380    62.887
    45      21   16   0.639E-05     436.98892    62.888
    46      21   17   0.255E-03     436.72302    62.887
    47      22   15   0.469E-05     437.03006    62.888
    48      22   16   0.129E-06     437.00519    62.888
    49      22   17   0.810E-05     436.73928    62.888
    50      22   18   0.248E-03     436.72391    62.888
    51      23   19   0.453E-03     523.97216    88.018
    52      23   20   0.517E-05     523.94813    88.018
    53      23   21   0.447E-07     523.62018    88.018
    54      24   20   0.458E-03     523.97157    88.019
    55      25   19   0.255E-06     524.38589    88.037
    56      25   20   0.758E-05     524.36185    88.037
    57      25   21   0.451E-03     524.03391    88.037
    58      26   19   0.587E-05     524.40277    88.038
    59      26   20   0.105E-06     524.37874    88.038
    60      26   21   0.919E-05     524.05079    88.038
    61      26   22   0.443E-03     524.03453    88.038
    62      27   23   0.729E-03     611.26720   117.354
    63      27   24   0.628E-05     611.24395   117.354
    64      27   25   0.397E-07     610.85366   117.354
    65      28   24   0.736E-03     611.26720   117.355
    66      29   23   0.225E-06     611.74323   117.377
    67      29   24   0.875E-05     611.71979   117.377
    68      29   25   0.727E-03     611.32971   117.377
    69      30   23   0.705E-05     611.76058   117.378
    70      30   24   0.890E-07     611.73713   117.378
    71      30   25   0.103E-04     611.34685   117.378
    72      30   26   0.718E-03     611.32971   117.378
    73      31   27   0.110E-02     698.54478   150.879
    74      31   28   0.740E-05     698.52191   150.879
    75      31   29   0.356E-07     698.06906   150.879
    76      32   28   0.111E-02     698.54478   150.880
    77      33   27   0.200E-06     699.08317   150.905
    78      33   28   0.992E-05     699.06017   150.905
    79      33   29   0.110E-02     698.60746   150.905
    80      34   27   0.822E-05     699.10087   150.906
    81      34   28   0.770E-07     699.07787   150.906
    82      34   29   0.114E-04     698.62502   150.906
    83      34   30   0.109E-02     698.60746   150.906
    84      35   31   0.158E-02     785.80209   188.592
    85      35   32   0.852E-05     785.77951   188.592
    86      35   33   0.322E-07     785.26391   188.592
    87      36   32   0.159E-02     785.80209   188.593
    88      37   31   0.180E-06     786.40309   188.621
    89      37   32   0.111E-04     786.38043   188.621
    90      37   33   0.158E-02     785.86497   188.621
    91      38   31   0.938E-05     786.42107   188.622
    92      38   32   0.679E-07     786.39841   188.621
    93      38   33   0.125E-04     785.88281   188.621
    94      38   34   0.156E-02     785.86497   188.621
    95      39   35   0.218E-02     873.03639   230.491
    96      39   36   0.965E-05     873.01422   230.491
    97      39   37   0.294E-07     872.43569   230.491
    98      40   36   0.219E-02     873.03639   230.492
    99      41   35   0.164E-06     873.70042   230.523
   100      41   36   0.122E-04     873.67803   230.523
   101      41   37   0.217E-02     873.09954   230.523
   102      42   35   0.105E-04     873.71863   230.524
   103      42   36   0.607E-07     873.69624   230.524
   104      42   37   0.137E-04     873.11771   230.524
   105      42   38   0.216E-02     873.09954   230.524
   106      43   39   0.291E-02     960.24572   276.576
   107      43   40   0.108E-04     960.22352   276.576
   108      43   41   0.270E-07     959.58187   276.576
   109      44   40   0.292E-02     960.24572   276.577
   110      45   39   0.150E-06     960.97259   276.611
   111      45   40   0.134E-04     960.95043   276.611
   112      45   41   0.291E-02     960.30887   276.611
   113      46   39   0.117E-04     960.99099   276.612
   114      46   40   0.549E-07     960.96883   276.612
   115      46   41   0.148E-04     960.32718   276.612
   116      46   42   0.290E-02     960.30887   276.612
   117      47   43   0.379E-02    1047.42683   326.845
   118      47   44   0.119E-04    1047.40485   326.845
   119      47   45   0.250E-07    1046.69992   326.845
   120      48   44   0.381E-02    1047.42667   326.846
   121      49   43   0.138E-06    1048.21706   326.883
   122      49   44   0.146E-04    1048.19508   326.883
   123      49   45   0.379E-02    1047.49014   326.883
   124      50   43   0.129E-04    1048.23562   326.884
   125      50   44   0.501E-07    1048.21364   326.884
   126      50   45   0.159E-04    1047.50870   326.884
   127      50   46   0.378E-02    1047.49031   326.884
   128      51   47   0.484E-02    1134.57750   381.296
   129      51   48   0.130E-04    1134.55568   381.297
   130      51   49   0.233E-07    1133.78728   381.296
   131      52   48   0.485E-02    1134.57737   381.298
   132      53   47   0.129E-06    1135.43126   381.337
   133      53   48   0.157E-04    1135.40944   381.337
   134      53   49   0.484E-02    1134.64103   381.337
   135      54   47   0.140E-04    1135.44996   381.338
   136      54   48   0.460E-07    1135.42814   381.338
   137      54   49   0.170E-04    1134.65973   381.338
   138      54   50   0.482E-02    1134.64117   381.338
   139      55   51   0.606E-02    1221.69514   439.929
   140      55   52   0.142E-04    1221.67345   439.929
   141      55   53   0.217E-07    1220.84138   439.929
   142      56   52   0.608E-02    1221.69502   439.930
   143      57   51   0.120E-06    1222.61264   439.973
   144      57   52   0.169E-04    1222.59095   439.973
   145      57   53   0.606E-02    1221.75888   439.973
   146      58   51   0.152E-04    1222.63146   439.974
   147      58   52   0.426E-07    1222.60977   439.974
   148      58   53   0.182E-04    1221.77770   439.974
   149      58   54   0.604E-02    1221.75900   439.974
   150      59   55   0.747E-02    1308.77717   502.741
   151      59   56   0.153E-04    1308.75561   502.741
   152      59   57   0.204E-07    1307.85967   502.741
   153      60   56   0.749E-02    1308.77707   502.742
   154      61   55   0.112E-06    1309.75865   502.788
   155      61   56   0.180E-04    1309.73708   502.788
   156      61   57   0.747E-02    1308.84115   502.788
   157      62   55   0.163E-04    1309.77757   502.789
   158      62   56   0.396E-07    1309.75601   502.789
   159      62   57   0.193E-04    1308.86007   502.789
   160      62   58   0.745E-02    1308.84125   502.789
   161      63   59   0.908E-02    1395.82105   569.730
   162      63   60   0.164E-04    1395.79959   569.730
   163      64   60   0.910E-02    1395.82095   569.731
   164      65   59   0.106E-06    1396.86673   569.780
   165      65   60   0.191E-04    1396.84527   569.780
   166      65   61   0.908E-02    1395.88525   569.780
   167      66   59   0.175E-04    1396.88575   569.781
   168      66   60   0.371E-07    1396.86429   569.781
   169      66   61   0.204E-04    1395.90428   569.781
   170      66   62   0.906E-02    1395.88535   569.781
   171      67   63   0.109E-01    1482.82419   640.895
   172      67   64   0.176E-04    1482.80282   640.895
   173      68   64   0.109E-01    1482.82410   640.896
   174      69   63   0.998E-07    1483.93432   640.948
   175      69   64   0.203E-04    1483.91295   640.948
   176      69   65   0.109E-01    1482.88864   640.948
   177      70   63   0.186E-04    1483.95343   640.949
   178      70   65   0.216E-04    1482.90775   640.949
   179      70   66   0.109E-01    1482.88872   640.949
   180      71   67   0.130E-01    1569.78402   716.233
   181      71   68   0.187E-04    1569.76274   716.233
   182      72   68   0.130E-01    1569.78394   716.234
   183      73   67   0.946E-07    1570.95886   716.289
   184      73   68   0.214E-04    1570.93758   716.289
   185      73   69   0.130E-01    1569.84873   716.289
   186      74   67   0.197E-04    1570.97805   716.290
   187      74   69   0.227E-04    1569.86791   716.290
   188      74   70   0.129E-01    1569.84880   716.290
   189      75   71   0.153E-01    1656.69796   795.743
   190      75   72   0.198E-04    1656.67675   795.743
   191      76   72   0.153E-01    1656.69789   795.744
   192      77   71   0.898E-07    1657.93778   795.802
   193      77   72   0.226E-04    1657.91658   795.802
   194      77   73   0.153E-01    1656.76294   795.802
   195      78   71   0.209E-04    1657.95704   795.803
   196      78   73   0.238E-04    1656.78219   795.803
   197      78   74   0.152E-01    1656.76301   795.803
   198      79   75   0.178E-01    1743.56343   879.421
   199      79   76   0.210E-04    1743.54229   879.421
   200      80   76   0.178E-01    1743.56337   879.422
   201      81   76   0.237E-04    1744.84737   879.484
   202      81   77   0.178E-01    1743.62869   879.484
   203      82   75   0.220E-04    1744.88783   879.485
   204      82   77   0.249E-04    1743.64801   879.485
   205      82   78   0.178E-01    1743.62875   879.485
   206      83   79   0.206E-01    1830.37783   967.266
   207      83   80   0.221E-04    1830.35676   967.266
   208      84   80   0.207E-01    1830.37778   967.267
   209      85   80   0.248E-04    1831.72739   967.332
   210      85   81   0.206E-01    1830.44338   967.332
   211      86   79   0.232E-04    1831.76784   967.333
   212      86   81   0.261E-04    1830.46276   967.333
   213      86   82   0.206E-01    1830.44344   967.332
   214      87   83   0.237E-01    1917.13857  1059.275
   215      87   84   0.232E-04    1917.11756  1059.275
   216      88   84   0.238E-01    1917.13852  1059.276
   217      89   84   0.260E-04    1918.55404  1059.343
   218      89   85   0.237E-01    1917.20443  1059.343
   219      90   83   0.243E-04    1918.59449  1059.344
   220      90   85   0.272E-04    1917.22386  1059.344
   221      90   86   0.237E-01    1917.20448  1059.344
   222      91   87   0.272E-01    2003.84305  1155.445
   223      91   88   0.243E-04    2003.82209  1155.445
   224      92   88   0.272E-01    2003.84300  1155.446
   225      93   88   0.271E-04    2005.32474  1155.517
   226      93   89   0.271E-01    2003.90922  1155.517
   227      94   87   0.254E-04    2005.36519  1155.518
   228      94   89   0.283E-04    2003.92870  1155.518
   229      94   90   0.271E-01    2003.90927  1155.518
   230      95   91   0.309E-01    2090.48865  1255.773
   231      95   92   0.255E-04    2090.46774  1255.773
   232      96   92   0.309E-01    2090.48860  1255.774
   233      97   92   0.282E-04    2092.03689  1255.848
   234      97   93   0.309E-01    2090.55515  1255.848
   235      98   91   0.265E-04    2092.07734  1255.849
   236      98   93   0.294E-04    2090.57468  1255.849
   237      98   94   0.308E-01    2090.55520  1255.849
   238      99   95   0.349E-01    2177.07275  1360.257
   239      99   96   0.266E-04    2177.05189  1360.257
   240     100   96   0.349E-01    2177.07271  1360.258
   241     101   96   0.293E-04    2178.68789  1360.335
   242     101   97   0.349E-01    2177.13960  1360.335
   243     102   95   0.277E-04    2178.72833  1360.336
   244     102   97   0.305E-04    2177.15917  1360.336
   245     102   98   0.348E-01    2177.13964  1360.336
!NUMBER OF COLL PARTNERS
2
!COLLISION PARTNER + REF
1 C2H-H2 rates - based on C2H-He rates (Spielfiedel et al. 2012, BASECOL), multiplied by 1.36
!NUMBER OF COLL TRANS
561
!NUMBER OF COLL TEMPS
20
!COLLISION TEMPERATURES
5.  10.  15.  20.  25.  30.  35.  40.  45.  50.  55.  60.  65.  70.  75.  80.  85.  90.  95.  100.
!TRANS + UP + LOW + COLLRATES(cm^3 s^-1)
      1      2      1  1.774E-12  1.884E-12  1.590E-12  1.317E-12  1.102E-12  9.367E-13  8.077E-13  7.056E-13  6.233E-13  5.559E-13  5.000E-13  4.531E-13  4.131E-13  3.788E-13  3.491E-13  3.232E-13  3.004E-13  2.802E-13  2.623E-13  2.462E-13
      2      3      1  4.324E-12  8.005E-12  8.789E-12  8.677E-12  8.310E-12  7.894E-12  7.497E-12  7.139E-12  6.825E-12  6.552E-12  6.315E-12  6.110E-12  5.932E-12  5.778E-12  5.643E-12  5.525E-12  5.421E-12  5.329E-12  5.248E-12  5.176E-12
      3      3      2  2.849E-12  5.035E-12  5.364E-12  5.185E-12  4.886E-12  4.581E-12  4.304E-12  4.060E-12  3.850E-12  3.669E-12  3.513E-12  3.378E-12  3.262E-12  3.161E-12  3.073E-12  2.995E-12  2.927E-12  2.867E-12  2.814E-12  2.766E-12
      4      4      1  2.759E-13  4.141E-13  3.886E-13  3.391E-13  2.929E-13  2.542E-13  2.225E-13  1.966E-13  1.752E-13  1.573E-13  1.422E-13  1.294E-13  1.184E-13  1.089E-13  1.006E-13  9.332E-14  8.688E-14  8.116E-14  7.604E-14  7.145E-14
      5      4      2  6.898E-12  1.263E-11  1.377E-11  1.352E-11  1.290E-11  1.222E-11  1.158E-11  1.100E-11  1.050E-11  1.006E-11  9.686E-12  9.359E-12  9.076E-12  8.830E-12  8.615E-12  8.427E-12  8.261E-12  8.115E-12  7.986E-12  7.871E-12
      6      4      3  1.205E-12  2.515E-12  3.112E-12  3.510E-12  3.863E-12  4.208E-12  4.552E-12  4.894E-12  5.231E-12  5.559E-12  5.878E-12  6.185E-12  6.480E-12  6.763E-12  7.034E-12  7.293E-12  7.541E-12  7.777E-12  8.003E-12  8.219E-12
      7      5      1  5.354E-12  5.327E-12  4.767E-12  4.273E-12  3.882E-12  3.575E-12  3.333E-12  3.138E-12  2.981E-12  2.852E-12  2.746E-12  2.658E-12  2.584E-12  2.522E-12  2.469E-12  2.424E-12  2.386E-12  2.353E-12  2.325E-12  2.300E-12
      8      5      2  1.071E-11  1.065E-11  9.535E-12  8.547E-12  7.765E-12  7.151E-12  6.665E-12  6.276E-12  5.961E-12  5.704E-12  5.492E-12  5.315E-12  5.168E-12  5.044E-12  4.939E-12  4.849E-12  4.772E-12  4.707E-12  4.650E-12  4.601E-12
      9      5      3  1.381E-12  4.083E-12  6.219E-12  8.047E-12  9.721E-12  1.129E-11  1.278E-11  1.419E-11  1.553E-11  1.679E-11  1.799E-11  1.913E-11  2.020E-11  2.122E-11  2.218E-11  2.309E-11  2.396E-11  2.478E-11  2.556E-11  2.631E-11
     10      5      4  1.381E-12  4.084E-12  6.219E-12  8.047E-12  9.721E-12  1.129E-11  1.278E-11  1.419E-11  1.553E-11  1.679E-11  1.799E-11  1.913E-11  2.020E-11  2.122E-11  2.218E-11  2.309E-11  2.396E-11  2.478E-11  2.556E-11  2.631E-11
     11      6      1  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00  0.000E+00
     12      6      2  1.606E-11  1.598E-11  1.430E-11  1.282E-11  1.165E-11  1.073E-11  9.998E-12  9.414E-12  8.942E-12  8.556E-12  8.238E-12  7.973E-12  7.752E-12  7.566E-12  7.408E-12  7.274E-12  7.159E-12  7.060E-12  6.975E-12  6.901E-12
     13      6      3  3.288E-17  6.137E-17  7.018E-17  6.942E-17  6.498E-17  5.952E-17  5.411E-17  4.913E-17  4.468E-17  4.076E-17  3.731E-17  3.427E-17  3.160E-17  2.924E-17  2.715E-17  2.528E-17  2.361E-17  2.212E-17  2.077E-17  1.955E-17
     14      6      4  2.763E-12  8.167E-12  1.244E-11  1.609E-11  1.944E-11  2.258E-11  2.556E-11  2.838E-11  3.105E-11  3.359E-11  3.598E-11  3.825E-11  4.040E-11  4.243E-11  4.436E-11  4.619E-11  4.792E-11  4.956E-11  5.113E-11  5.262E-11
     15      6      5  5.102E-14  2.339E-14  1.480E-14  1.096E-14  8.905E-15  7.656E-15  6.822E-15  6.225E-15  5.772E-15  5.413E-15  5.118E-15  4.869E-15  4.652E-15  4.462E-15  4.291E-15  4.137E-15  3.996E-15  3.866E-15  3.745E-15  3.633E-15
     16      7      1  2.115E-12  5.456E-12  7.396E-12  8.735E-12  9.812E-12  1.075E-11  1.160E-11  1.239E-11  1.312E-11  1.381E-11  1.445E-11  1.505E-11  1.562E-11  1.616E-11  1.667E-11  1.715E-11  1.760E-11  1.803E-11  1.844E-11  1.883E-11
     17      7      2  1.471E-12  3.760E-12  5.062E-12  5.949E-12  6.657E-12  7.272E-12  7.830E-12  8.345E-12  8.826E-12  9.276E-12  9.700E-12  1.010E-11  1.047E-11  1.083E-11  1.116E-11  1.148E-11  1.178E-11  1.206E-11  1.233E-11  1.259E-11
     18      7      3  2.412E-12  6.723E-12  8.586E-12  9.229E-12  9.360E-12  9.279E-12  9.115E-12  8.925E-12  8.737E-12  8.561E-12  8.402E-12  8.261E-12  8.137E-12  8.030E-12  7.938E-12  7.858E-12  7.790E-12  7.732E-12  7.682E-12  7.639E-12
     19      7      4  4.374E-13  1.157E-12  1.436E-12  1.516E-12  1.520E-12  1.494E-12  1.459E-12  1.423E-12  1.389E-12  1.358E-12  1.332E-12  1.310E-12  1.293E-12  1.279E-12  1.268E-12  1.261E-12  1.256E-12  1.254E-12  1.253E-12  1.255E-12
     20      7      5  2.226E-13  5.716E-13  7.251E-13  7.863E-13  8.079E-13  8.117E-13  8.079E-13  8.014E-13  7.949E-13  7.898E-13  7.870E-13  7.867E-13  7.893E-13  7.947E-13  8.028E-13  8.135E-13  8.265E-13  8.418E-13  8.590E-13  8.779E-13
     21      7      6  8.221E-18  2.101E-17  2.497E-17  2.465E-17  2.290E-17  2.082E-17  1.881E-17  1.699E-17  1.539E-17  1.399E-17  1.277E-17  1.170E-17  1.076E-17  9.941E-18  9.214E-18  8.569E-18  7.993E-18  7.478E-18  7.014E-18  6.596E-18
     22      8      1  2.618E-14  5.308E-14  5.675E-14  5.386E-14  4.945E-14  4.497E-14  4.087E-14  3.723E-14  3.404E-14  3.125E-14  2.881E-14  2.666E-14  2.477E-14  2.309E-14  2.160E-14  2.026E-14  1.906E-14  1.798E-14  1.699E-14  1.610E-14
     23      8      2  3.560E-12  9.163E-12  1.240E-11  1.463E-11  1.642E-11  1.798E-11  1.939E-11  2.070E-11  2.191E-11  2.305E-11  2.412E-11  2.512E-11  2.607E-11  2.696E-11  2.781E-11  2.860E-11  2.936E-11  3.007E-11  3.075E-11  3.140E-11
     24      8      3  1.090E-13  2.634E-13  3.099E-13  3.156E-13  3.084E-13  2.978E-13  2.869E-13  2.770E-13  2.686E-13  2.617E-13  2.563E-13  2.524E-13  2.498E-13  2.485E-13  2.483E-13  2.492E-13  2.510E-13  2.537E-13  2.571E-13  2.611E-13
     25      8      4  2.740E-12  7.616E-12  9.712E-12  1.043E-11  1.057E-11  1.048E-11  1.029E-11  1.007E-11  9.857E-12  9.657E-12  9.477E-12  9.319E-12  9.180E-12  9.061E-12  8.958E-12  8.870E-12  8.795E-12  8.732E-12  8.678E-12  8.633E-12
     26      8      5  1.272E-13  3.266E-13  4.144E-13  4.494E-13  4.617E-13  4.639E-13  4.617E-13  4.580E-13  4.543E-13  4.513E-13  4.497E-13  4.496E-13  4.510E-13  4.541E-13  4.588E-13  4.648E-13  4.723E-13  4.810E-13  4.909E-13  5.017E-13
     27      8      6  9.540E-14  2.450E-13  3.107E-13  3.370E-13  3.462E-13  3.479E-13  3.462E-13  3.435E-13  3.407E-13  3.385E-13  3.373E-13  3.372E-13  3.383E-13  3.406E-13  3.441E-13  3.486E-13  3.542E-13  3.608E-13  3.681E-13  3.762E-13
     28      8      7  4.432E-13  1.265E-12  1.715E-12  2.027E-12  2.298E-12  2.561E-12  2.827E-12  3.095E-12  3.365E-12  3.634E-12  3.901E-12  4.165E-12  4.424E-12  4.677E-12  4.924E-12  5.164E-12  5.398E-12  5.626E-12  5.846E-12  6.060E-12
     29      9      1  2.437E-12  2.802E-12  3.298E-12  3.859E-12  4.443E-12  5.026E-12  5.595E-12  6.143E-12  6.666E-12  7.164E-12  7.636E-12  8.083E-12  8.505E-12  8.905E-12  9.284E-12  9.643E-12  9.983E-12  1.031E-11  1.061E-11  1.090E-11
     30      9      2  4.384E-12  4.734E-12  5.348E-12  6.106E-12  6.925E-12  7.759E-12  8.582E-12  9.380E-12  1.015E-11  1.088E-11  1.157E-11  1.223E-11  1.286E-11  1.345E-11  1.401E-11  1.454E-11  1.505E-11  1.553E-11  1.598E-11  1.642E-11
     31      9      3  6.455E-13  7.000E-13  6.988E-13  6.917E-13  6.853E-13  6.806E-13  6.780E-13  6.777E-13  6.799E-13  6.847E-13  6.923E-13  7.026E-13  7.156E-13  7.312E-13  7.492E-13  7.694E-13  7.916E-13  8.156E-13  8.412E-13  8.683E-13
     32      9      4  1.685E-12  1.963E-12  1.957E-12  1.896E-12  1.828E-12  1.766E-12  1.713E-12  1.669E-12  1.634E-12  1.607E-12  1.587E-12  1.573E-12  1.564E-12  1.560E-12  1.560E-12  1.564E-12  1.571E-12  1.580E-12  1.591E-12  1.605E-12
     33      9      5  1.379E-11  1.204E-11  1.069E-11  9.712E-12  8.982E-12  8.424E-12  7.989E-12  7.645E-12  7.370E-12  7.149E-12  6.970E-12  6.824E-12  6.704E-12  6.606E-12  6.525E-12  6.458E-12  6.403E-12  6.357E-12  6.320E-12  6.288E-12
     34      9      6  1.377E-16  8.538E-17  5.947E-17  4.446E-17  3.487E-17  2.829E-17  2.356E-17  2.001E-17  1.727E-17  1.511E-17  1.337E-17  1.193E-17  1.074E-17  9.733E-18  8.875E-18  8.136E-18  7.495E-18  6.934E-18  6.440E-18  6.002E-18
     35      9      7  8.993E-14  4.025E-13  7.563E-13  1.135E-12  1.542E-12  1.978E-12  2.438E-12  2.917E-12  3.410E-12  3.913E-12  4.420E-12  4.929E-12  5.436E-12  5.940E-12  6.439E-12  6.931E-12  7.416E-12  7.892E-12  8.360E-12  8.819E-12
     36      9      8  2.214E-13  9.990E-13  1.820E-12  2.607E-12  3.364E-12  4.097E-12  4.809E-12  5.500E-12  6.169E-12  6.818E-12  7.445E-12  8.051E-12  8.635E-12  9.199E-12  9.743E-12  1.027E-11  1.077E-11  1.126E-11  1.173E-11  1.219E-11
     37     10      1  4.856E-13  3.541E-13  2.673E-13  2.118E-13  1.740E-13  1.468E-13  1.265E-13  1.107E-13  9.816E-14  8.796E-14  7.954E-14  7.247E-14  6.646E-14  6.129E-14  5.681E-14  5.289E-14  4.944E-14  4.637E-14  4.363E-14  4.117E-14
     38     10      2  6.335E-12  7.182E-12  8.378E-12  9.753E-12  1.119E-11  1.264E-11  1.405E-11  1.541E-11  1.672E-11  1.795E-11  1.913E-11  2.024E-11  2.130E-11  2.229E-11  2.324E-11  2.413E-11  2.498E-11  2.579E-11  2.655E-11  2.728E-11
     39     10      3  1.256E-12  1.497E-12  1.491E-12  1.435E-12  1.371E-12  1.312E-12  1.261E-12  1.217E-12  1.181E-12  1.151E-12  1.126E-12  1.105E-12  1.087E-12  1.073E-12  1.061E-12  1.051E-12  1.043E-12  1.036E-12  1.031E-12  1.026E-12
