!MOLECULE
OH
!MOLECULAR WEIGHT
17.0
!NUMBER OF ENERGY LEVELS
24
!LEVEL + ENERGIES(cm^-1) + WEIGHT + J, F,+/- , e-state 
  1        0.000000          3.0    3/2 1-  2PI3/2
   24    5    1  4.1E-12 2.5E-12 2.8E-12 3.8E-12 4.8E-12
   25    5    2  1.1E-12 8.8E-13 9.9E-13 1.4E-12 1.7E-12
   26    6    1  4.1E-13 3.8E-13 4.4E-13 6.0E-13 7.4E-13
   27    6    2  4.7E-12 3.0E-12 3.3E-12 4.6E-12 5.7E-12
   28    6    5  1.0E-11 1.2E-11 1.3E-11 1.3E-11 1.4E-11
   29   11    3  9.2E-13 1.4E-12 1.2E-12 1.2E-12 1.1E-12
   30   11    4  5.3E-13 6.7E-13 5.0E-13 3.8E-13 3.1E-13
   31   12    3  4.2E-13 5.7E-13 4.6E-13 3.9E-13 3.4E-13
   32   12    4  1.0E-12 1.5E-12 1.3E-12 1.2E-12 1.1E-12
   33   11    1  1.3E-13 4.5E-13 5.8E-13 6.8E-13 7.4E-13
   34   11    2  6.6E-11 1.2E-10 1.5E-10 1.6E-10 1.7E-10
   35   12    1  3.3E-11 5.9E-11 7.3E-11 8.1E-11 8.5E-11
   36   12    2  3.3E-11 5.9E-11 7.3E-11 8.2E-11 8.6E-11
   37   11    7  7.1E-11 1.2E-10 1.2E-10 1.2E-10 1.2E-10
   38   11    8  4.4E-13 2.5E-12 2.2E-12 1.9E-12 1.6E-12
   39   12    7  1.6E-11 2.7E-11 2.9E-11 2.9E-11 2.8E-11
   40   12    8  5.6E-11 9.1E-11 9.7E-11 9.7E-11 9.5E-11
   41   11    5  4.4E-13 6.7E-13 5.8E-13 4.8E-13 4.0E-13
   42   11    6  4.4E-13 8.8E-13 1.2E-12 1.7E-12 2.1E-12
   43   12    5  3.4E-13 6.4E-13 7.8E-13 1.0E-12 1.3E-12
   44   12    6  5.4E-13 9.1E-13 9.7E-13 1.1E-12 1.2E-12
   45   12   11  1.4E-13 2.4E-13 2.5E-13 3.0E-13 3.4E-13
   46   11    9  0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
   47   11   10  9.3E-12 1.6E-11 1.8E-11 1.7E-11 1.6E-11
   48   12    9  3.1E-12 5.4E-12 5.9E-12 5.7E-12 5.4E-12
   49   12   10  6.2E-12 1.1E-11 1.2E-11 1.1E-11 1.1E-11
   50    9    3  3.9E-13 6.6E-13 7.4E-13 8.2E-13 8.7E-13
   51    9    4  8.7E-11 1.5E-10 1.9E-10 2.0E-10 2.1E-10
   52   10    3  4.4E-11 7.6E-11 9.3E-11 1.0E-10 1.1E-10
   53   10    4  4.4E-11 7.7E-11 9.3E-11 1.0E-10 1.1E-10
   54    9    1  4.1E-13 6.0E-13 6.1E-13 6.1E-13 6.0E-13
   55    9    2  3.1E-13 3.4E-13 2.5E-13 2.0E-13 1.7E-13
   56   10    1  2.2E-13 2.7E-13 2.3E-13 2.0E-13 1.9E-13
   57   10    2  5.0E-13 6.7E-13 6.4E-13 6.1E-13 5.8E-13
   58    9    7  3.9E-13 5.9E-13 5.2E-13 4.4E-13 3.7E-13
   59    9    8  3.0E-12 4.0E-12 3.7E-12 3.6E-12 3.5E-12
   60   10    7  1.8E-12 2.3E-12 2.2E-12 2.1E-12 2.0E-12
   61   10    8  1.6E-12 2.2E-12 2.0E-12 1.9E-12 1.8E-12
   62    9    5  3.8E-11 6.2E-11 6.7E-11 6.9E-11 6.8E-11
   63    9    6  7.4E-14 2.7E-13 2.8E-13 3.2E-13 3.6E-13
   64   10    5  8.5E-12 1.4E-11 1.5E-11 1.5E-11 1.5E-11
   65   10    6  2.9E-11 4.8E-11 5.2E-11 5.3E-11 5.3E-11
   66   10    9  2.0E-13 3.7E-13 4.8E-13 5.8E-13 6.5E-13
   67   15    3  3.8E-11 5.0E-11 4.9E-11 5.0E-11 5.1E-11
   68   15    4  3.3E-11 4.2E-11 4.1E-11 4.2E-11 4.2E-11
   69   16    3  2.0E-11 2.5E-11 2.4E-11 2.5E-11 2.5E-11
   70   16    4  5.2E-11 6.7E-11 6.5E-11 6.7E-11 6.8E-11
   71   15    1  1.8E-12 1.6E-12 9.5E-13 7.7E-13 6.9E-13
   72   15    2  3.2E-12 3.0E-12 2.3E-12 2.1E-12 2.1E-12
   73   16    1  1.9E-12 1.8E-12 1.4E-12 1.3E-12 1.3E-12
   74   16    2  3.1E-12 2.7E-12 1.9E-12 1.6E-12 1.5E-12
   75   15    7  1.2E-11 9.7E-12 5.5E-12 3.8E-12 3.0E-12
   76   15    8  4.7E-12 3.9E-12 2.2E-12 1.6E-12 1.3E-12
   77   16    7  3.9E-12 3.3E-12 1.9E-12 1.3E-12 1.1E-12
   78   16    8  1.2E-11 1.0E-11 5.8E-12 4.1E-12 3.2E-12
   79   15    5  5.2E-11 6.5E-11 6.2E-11 6.3E-11 6.4E-11
   80   15    6  2.2E-11 2.6E-11 2.4E-11 2.5E-11 2.6E-11
   81   16    5  1.8E-11 2.2E-11 2.0E-11 2.1E-11 2.2E-11
   82   16    6  5.6E-11 6.9E-11 6.6E-11 6.7E-11 6.8E-11
   83   15   11  8.2E-13 1.4E-12 2.3E-12 3.2E-12 3.8E-12
   84   15   12  6.3E-13 9.0E-13 1.3E-12 1.7E-12 2.0E-12
   85   16   11  8.7E-14 7.4E-14 4.2E-14 2.9E-14 2.2E-14
   86   16   12  1.4E-12 2.2E-12 3.6E-12 4.9E-12 5.7E-12
   87   15    9  4.5E-13 6.7E-13 8.0E-13 9.5E-13 1.0E-12
   88   15   10  5.5E-12 8.0E-12 8.2E-12 8.3E-12 8.4E-12
   89   16    9  2.1E-12 3.1E-12 3.1E-12 3.1E-12 3.1E-12
   90   16   10  3.9E-12 5.6E-12 5.9E-12 6.1E-12 6.3E-12
   91   16   15  4.4E-11 4.3E-11 2.8E-11 2.2E-11 1.8E-11
   92   15   13  7.0E-12 7.0E-12 4.7E-12 3.7E-12 3.2E-12
   93   15   14  6.4E-12 6.2E-12 4.1E-12 3.2E-12 2.8E-12
   94   16   13  3.9E-12 3.7E-12 2.4E-12 1.9E-12 1.7E-12
   95   16   14  9.6E-12 9.5E-12 6.4E-12 5.0E-12 4.3E-12
   96   13    3  7.3E-13 7.0E-13 5.0E-13 4.4E-13 4.1E-13
   97   13    4  3.4E-12 3.3E-12 2.4E-12 2.0E-12 1.8E-12
   98   14    3  2.0E-12 2.0E-12 1.4E-12 1.2E-12 1.1E-12
   99   14    4  2.1E-12 2.0E-12 1.4E-12 1.2E-12 1.1E-12
  100   13    1  2.8E-11 3.3E-11 3.2E-11 3.3E-11 3.4E-11
  101   13    2  2.6E-11 3.1E-11 3.0E-11 3.0E-11 3.1E-11
  102   14    1  1.5E-11 1.9E-11 1.8E-11 1.8E-11 1.9E-11
  103   14    2  3.8E-11 4.6E-11 4.4E-11 4.5E-11 4.7E-11
  104   13    7  1.5E-10 1.8E-10 1.6E-10 1.5E-10 1.5E-10
  105   13    8  5.5E-11 6.1E-11 5.1E-11 4.8E-11 4.6E-11
  106   14    7  4.7E-11 5.3E-11 4.4E-11 4.2E-11 4.1E-11
  107   14    8  1.6E-10 1.9E-10 1.6E-10 1.6E-10 1.5E-10
  108   13    5  2.0E-12 1.9E-12 1.2E-12 9.1E-13 7.8E-13
  109   13    6  1.6E-12 1.4E-12 8.6E-13 6.3E-13 5.1E-13
  110   14    5  1.2E-12 1.1E-12 6.5E-13 4.8E-13 3.9E-13
  111   14    6  2.4E-12 2.2E-12 1.4E-12 1.1E-12 8.9E-13
  112   13   11  7.3E-13 8.5E-13 9.0E-13 1.1E-12 1.2E-12
  113   13   12  2.5E-11 3.0E-11 2.6E-11 2.4E-11 2.2E-11
  114   14   11  9.9E-12 1.2E-11 1.0E-11 9.3E-12 8.8E-12
  115   14   12  1.6E-11 1.9E-11 1.6E-11 1.6E-11 1.5E-11
  116   13    9  5.2E-13 1.1E-12 1.9E-12 2.7E-12 3.2E-12
  117   13   10  3.6E-13 6.3E-13 1.0E-12 1.4E-12 1.7E-12
  118   14    9  4.3E-14 4.0E-14 2.6E-14 2.0E-14 1.6E-14
  119   14   10  8.4E-13 1.7E-12 2.9E-12 4.1E-12 4.9E-12
  120   14   13  1.0E-11 9.8E-12 7.0E-12 6.0E-12 5.5E-12
  121   20    3  5.3E-13 1.6E-12 2.4E-12 2.9E-12 3.2E-12
  122   20    4  3.2E-13 8.8E-13 1.2E-12 1.5E-12 1.6E-12
  123   19    3  1.5E-13 4.1E-13 5.6E-13 6.6E-13 7.1E-13
  124   19    4  7.0E-13 2.1E-12 3.1E-12 3.7E-12 4.1E-12
  125   20    1  6.9E-14 2.3E-13 5.2E-13 7.7E-13 9.4E-13
  126   20    2  4.0E-14 1.4E-13 3.1E-13 4.5E-13 5.5E-13
  127   19    1  1.9E-14 6.8E-14 1.5E-13 2.2E-13 2.6E-13
  128   19    2  9.0E-14 3.0E-13 6.8E-13 1.0E-12 1.2E-12
  129   20    7  8.6E-13 2.4E-12 4.1E-12 5.3E-12 6.0E-12
  130   20    8  1.2E-13 3.4E-13 5.0E-13 5.9E-13 6.3E-13
  131   19    7  5.5E-14 1.6E-13 2.2E-13 2.4E-13 2.4E-13
  132   19    8  9.2E-13 2.6E-12 4.4E-12 5.6E-12 6.4E-12
  133   20    5  1.4E-12 5.1E-12 7.8E-12 9.4E-12 1.0E-11
  134   20    6  3.4E-13 1.2E-12 1.8E-12 2.1E-12 2.4E-12
  135   19    5  2.0E-13 7.2E-13 1.0E-12 1.2E-12 1.4E-12
  136   19    6  1.5E-12 5.7E-12 8.6E-12 1.0E-11 1.1E-11
  137   20   11  1.0E-13 2.9E-13 3.9E-13 4.5E-13 4.8E-13
  138   20   12  7.9E-14 2.2E-13 3.1E-13 3.5E-13 3.8E-13
  139   19   11  7.7E-16 3.1E-15 5.1E-15 6.1E-15 6.7E-15
  140   19   12  1.8E-13 5.1E-13 7.0E-13 8.0E-13 8.6E-13
  141   20    9  5.9E-16 1.5E-14 3.2E-14 4.0E-14 4.5E-14
  142   20   10  6.7E-13 1.9E-12 2.3E-12 2.5E-12 2.6E-12
  143   19    9  3.0E-13 8.4E-13 1.0E-12 1.1E-12 1.1E-12
  144   19   10  3.7E-13 1.1E-12 1.3E-12 1.5E-12 1.5E-12
  145   20   15  9.8E-12 2.6E-11 3.3E-11 3.6E-11 3.7E-11
  146   20   16  2.0E-12 5.4E-12 6.7E-12 7.2E-12 7.3E-12
  147   19   15  2.6E-13 6.8E-13 8.0E-13 8.3E-13 8.3E-13
  148   19   16  1.2E-11 3.1E-11 3.9E-11 4.2E-11 4.3E-11
  149   20   13  8.1E-14 2.8E-13 4.5E-13 5.7E-13 6.4E-13
  150   20   14  4.7E-14 1.7E-13 3.6E-13 5.2E-13 6.3E-13
  151   19   13  2.2E-14 8.5E-14 1.9E-13 2.8E-13 3.5E-13
  152   19   14  1.1E-13 3.7E-13 6.2E-13 8.0E-13 9.2E-13
  153   20   19  1.8E-12 6.1E-12 9.0E-12 1.1E-11 1.1E-11
  154   20   18  3.1E-12 7.2E-12 7.8E-12 8.0E-12 8.0E-12
  155   20   17  2.3E-13 5.7E-13 7.2E-13 8.2E-13 8.9E-13
  156   19   18  1.8E-13 4.4E-13 5.6E-13 6.4E-13 6.9E-13
  157   19   17  3.1E-12 7.4E-12 8.0E-12 8.1E-12 8.2E-12
  158   18    3  1.8E-13 6.6E-13 1.6E-12 2.4E-12 2.9E-12
  159   18    4  1.1E-13 4.1E-13 9.9E-13 1.5E-12 1.8E-12
  160   17    3  5.6E-14 2.0E-13 4.9E-13 7.3E-13 9.0E-13
  161   17    4  2.4E-13 8.7E-13 2.1E-12 3.1E-12 3.8E-12
  162   18    1  4.1E-12 1.2E-11 1.6E-11 1.9E-11 2.0E-11
  163   18    2  1.3E-12 3.7E-12 5.6E-12 7.0E-12 7.8E-12
  164   17    1  3.9E-13 1.2E-12 1.9E-12 2.6E-12 2.9E-12
  165   17    2  5.0E-12 1.4E-11 2.0E-11 2.3E-11 2.5E-11
  166   18    7  1.4E-11 4.0E-11 5.4E-11 6.2E-11 6.6E-11
  167   18    8  2.4E-12 7.0E-12 9.6E-12 1.1E-11 1.2E-11
  168   17    7  1.3E-12 3.7E-12 5.1E-12 5.9E-12 6.3E-12
  169   17    8  1.5E-11 4.3E-11 5.9E-11 6.7E-11 7.2E-11
  170   18    5  8.9E-13 2.8E-12 5.9E-12 8.4E-12 1.0E-11
  171   18    6  9.1E-14 3.2E-13 7.4E-13 1.1E-12 1.4E-12
  172   17    5  3.5E-14 1.3E-13 3.3E-13 5.1E-13 6.3E-13
  173   17    6  9.5E-13 3.0E-12 6.3E-12 9.0E-12 1.1E-11
  174   18   11  1.9E-14 5.7E-14 7.6E-14 8.5E-14 9.0E-14
  175   18   12  7.2E-13 2.1E-12 3.0E-12 3.6E-12 3.9E-12
  176   17   11  3.1E-13 9.3E-13 1.3E-12 1.6E-12 1.7E-12
  177   17   12  4.2E-13 1.3E-12 1.8E-12 2.1E-12 2.3E-12
  178   18    9  1.6E-14 6.5E-14 1.8E-13 2.9E-13 3.6E-13
  179   18   10  1.5E-14 5.9E-14 1.5E-13 2.4E-13 2.9E-13
  180   17    9  1.6E-15 4.5E-15 6.7E-15 8.4E-15 9.6E-15
  181   17   10  2.9E-14 1.2E-13 3.2E-13 5.2E-13 6.5E-13
  182   18   15  1.0E-13 2.9E-13 4.4E-13 5.4E-13 6.0E-13
  183   18   16  4.9E-14 2.1E-13 5.9E-13 9.6E-13 1.2E-12
  184   17   15  2.1E-14 1.1E-13 3.5E-13 5.8E-13 7.4E-13
  185   17   16  1.3E-13 3.9E-13 6.9E-13 9.2E-13 1.1E-12
  186   18   13  3.8E-12 1.0E-11 1.3E-11 1.4E-11 1.5E-11
  187   18   14  6.9E-13 1.9E-12 2.5E-12 2.7E-12 2.8E-12
  188   17   13  3.8E-14 1.2E-13 1.8E-13 2.2E-13 2.4E-13
  189   17   14  4.4E-12 1.2E-11 1.6E-11 1.7E-11 1.7E-11
  190   18   17  3.5E-12 9.0E-12 1.0E-11 1.0E-11 1.0E-11
  191   23    3  6.0E-13 1.1E-12 1.3E-12 1.4E-12 1.5E-12
  192   23    4  6.6E-13 1.1E-12 1.3E-12 1.4E-12 1.5E-12
  193   24    3  3.8E-13 6.2E-13 7.2E-13 7.9E-13 8.3E-13
  194   24    4  8.8E-13 1.6E-12 1.8E-12 2.0E-12 2.2E-12
  195   23    1  1.1E-11 1.4E-11 1.4E-11 1.4E-11 1.3E-11
  196   23    2  1.1E-11 1.3E-11 1.2E-11 1.1E-11 1.0E-11
  197   24    1  6.4E-12 7.2E-12 6.5E-12 6.0E-12 5.5E-12
  198   24    2  1.6E-11 2.0E-11 1.9E-11 1.8E-11 1.8E-11
  199   23    7  3.9E-11 4.9E-11 4.8E-11 4.6E-11 4.4E-11
  200   23    8  1.1E-11 1.3E-11 1.2E-11 1.1E-11 1.0E-11
  201   24    7  8.0E-12 9.3E-12 8.6E-12 8.0E-12 7.5E-12
  202   24    8  4.3E-11 5.3E-11 5.1E-11 4.9E-11 4.7E-11
  203   23    5  1.3E-12 1.9E-12 1.7E-12 1.7E-12 1.6E-12
  204   23    6  1.2E-12 2.0E-12 2.3E-12 2.6E-12 2.8E-12
  205   24    5  8.4E-13 1.4E-12 1.7E-12 1.9E-12 2.0E-12
  206   24    6  1.7E-12 2.4E-12 2.4E-12 2.4E-12 2.4E-12
  207   23   11  3.6E-12 4.0E-12 3.3E-12 2.7E-12 2.3E-12
  208   23   12  2.8E-12 3.0E-12 2.4E-12 1.9E-12 1.5E-12
  209   24   11  1.9E-13 1.6E-13 9.3E-14 4.2E-14 4.4E-15
  210   24   12  6.2E-12 6.9E-12 5.7E-12 4.6E-12 3.8E-12
  211   23    9  2.2E-14 3.4E-14 3.1E-14 2.9E-14 2.8E-14
  212   23   10  2.8E-13 9.3E-13 1.4E-12 1.8E-12 2.1E-12
  213   24    9  1.1E-13 3.9E-13 6.1E-13 7.7E-13 8.7E-13
  214   24   10  1.9E-13 5.8E-13 8.6E-13 1.1E-12 1.2E-12
  215   23   15  5.3E-12 7.6E-12 8.1E-12 8.4E-12 8.4E-12
  216   23   16  1.4E-12 1.6E-12 1.4E-12 1.3E-12 1.1E-12
  217   24   15  5.3E-13 5.1E-13 3.4E-13 2.2E-13 1.3E-13
  218   24   16  6.1E-12 8.7E-12 9.2E-12 9.5E-12 9.5E-12
  219   23   13  8.9E-12 9.6E-12 7.6E-12 5.9E-12 4.6E-12
  220   23   14  5.3E-12 5.3E-12 3.9E-12 2.8E-12 1.9E-12
  221   24   13  2.7E-12 2.7E-12 1.9E-12 1.4E-12 9.0E-13
  222   24   14  1.1E-11 1.2E-11 9.5E-12 7.4E-12 5.6E-12
  223   23   20  2.0E-12 2.5E-12 2.0E-12 1.8E-12 1.6E-12
  224   23   19  5.4E-13 6.4E-13 5.3E-13 5.1E-13 5.0E-13
  225   24   20  4.8E-13 5.7E-13 4.7E-13 4.4E-13 4.3E-13
  226   24   19  2.1E-12 2.6E-12 2.1E-12 1.8E-12 1.6E-12
  227   23   18  5.6E-11 6.5E-11 5.7E-11 5.1E-11 4.5E-11
  228   23   17  1.5E-11 1.5E-11 1.1E-11 7.9E-12 5.6E-12
  229   24   18  1.3E-11 1.3E-11 1.0E-11 7.7E-12 5.8E-12
  230   24   17  5.7E-11 6.7E-11 5.8E-11 5.1E-11 4.5E-11
  231   24   23  3.0E-11 2.9E-11 1.9E-11 1.1E-11 4.7E-12
  232   23   21  5.4E-12 5.1E-12 3.2E-12 1.8E-12 7.9E-13
  233   23   22  1.5E-12 1.4E-12 8.3E-13 4.4E-13 1.7E-13
  234   24   21  1.1E-12 9.9E-13 5.9E-13 3.2E-13 1.2E-13
  235   24   22  5.8E-12 5.5E-12 3.5E-12 2.0E-12 8.4E-13
  236   21    3  1.8E-12 2.2E-12 2.2E-12 2.2E-12 2.2E-12
  237   21    4  3.3E-12 3.6E-12 3.2E-12 2.8E-12 2.6E-12
  238   22    3  2.0E-12 2.2E-12 1.9E-12 1.7E-12 1.5E-12
  239   22    4  3.1E-12 3.6E-12 3.5E-12 3.4E-12 3.3E-12
  240   21    1  4.9E-13 5.2E-13 3.7E-13 2.8E-13 2.1E-13
  241   21    2  6.0E-13 5.9E-13 4.1E-13 2.7E-13 1.6E-13
  242   22    1  3.5E-13 3.4E-13 2.3E-13 1.5E-13 9.0E-14
  243   22    2  7.4E-13 7.6E-13 5.5E-13 3.9E-13 2.8E-13
  244   21    7  1.9E-12 2.3E-12 2.0E-12 1.7E-12 1.4E-12
  245   21    8  1.1E-12 1.4E-12 1.4E-12 1.3E-12 1.3E-12
  246   22    7  8.2E-13 1.0E-12 1.0E-12 9.5E-13 9.0E-13
  247   22    8  2.3E-12 2.7E-12 2.4E-12 2.0E-12 1.8E-12
  248   21    5  4.5E-11 5.4E-11 5.1E-11 4.7E-11 4.4E-11
  249   21    6  1.2E-11 1.4E-11 1.2E-11 1.1E-11 1.0E-11
  250   22    5  8.3E-12 9.7E-12 8.8E-12 7.9E-12 7.2E-12
  251   22    6  4.9E-11 5.8E-11 5.4E-11 5.1E-11 4.7E-11
  252   21   11  6.3E-14 6.1E-14 4.4E-14 3.2E-14 2.3E-14
  253   21   12  3.3E-13 7.1E-13 9.1E-13 1.0E-12 1.1E-12
  254   22   11  1.3E-13 2.9E-13 3.8E-13 4.3E-13 4.6E-13
